station_id,station_name,lat,lon,waterbody,subbasin,organization
2412,Seiad Ck at FS boundary,41.8721414222413,-123.1334487,Seiad Creek,Middle Klamath,U.S. Forest Service
425,"Seiad Creek, 250' upstream of mouth",41.84256,-123.19717,Seiad Creek,Middle Klamath,U.S. Forest Service
487,"Seiad Creek, at FS boundary",41.87239,-123.13368,Seiad Creek,Middle Klamath,U.S. Forest Service
525,"Seiad Creek, at FS boundary",41.8721,-123.13335,Seiad Creek,Middle Klamath,U.S. Forest Service
1112,SF Clear,41.705001,-123.461997,South Fork Clear Creek,Middle Klamath,U.S. Forest Service
1113,SF Indian,41.878799,-123.433998,South Fork Indian Creek,Middle Klamath,U.S. Forest Service
1116,SF Scott Boulder,41.2942,-122.824996,South Fork Scott River,Scott,U.S. Forest Service
592,"SF Scott River, upstream of Boulder Creek",41.29427,-122.82571,South Fork Scott River,Scott,U.S. Forest Service
1903,SF Trinity ds Madden,40.8800164670001,-123.608258863,South Fork Trinity River,Trinity,U.S. Forest Service
1904,SF Trinity ds Madden,40.8808171740001,-123.611682138,South Fork Trinity River,Trinity,U.S. Forest Service
646,SF Trinity River above Madden Creek,40.87673612,-123.6122494,South Fork Trinity River,Trinity,U.S. Forest Service
1109,Shackleford,41.585998,-123.003997,Shackleford Creek,Scott,U.S. Forest Service
2413,Shackleford Ck upstream of Alder Gulch,41.5873875771759,-123.0041631,Shackleford Creek,Scott,U.S. Forest Service
596,"Shackleford Creek, upstream of Alder Gulch",41.58405,-123.00552,Shackleford Creek,Scott,U.S. Forest Service
1110,Shadow,41.206798,-123.072998,Shadow Creek,Salmon,U.S. Forest Service
2414,Shadow Ck,41.2058742181016,-123.07255549999999,Shadow Creek,Salmon,U.S. Forest Service
570,Sharber-Peckham Creek at road crossing,40.89624419,-123.5611277,Sharber-Peckham Creek,Trinity,U.S. Forest Service
1111,Shovel,41.847,-122.220001,Shovel Creek,Upper Klamath,U.S. Forest Service
2415,Shovel Ck near Kuck Meadow,41.8455968562774,-122.2204083,Shovel Creek,Upper Klamath,U.S. Forest Service
523,"Shovel Creek, Kuck Meadow",41.8458,-122.2207,Shovel Creek,Upper Klamath,U.S. Forest Service
1852,Slate Creek near mouth,41.2502693439,-123.643637348,Slate Creek,Lower Klamath,U.S. Forest Service
536,Slater Butte,41.858,-123.354,,Middle Klamath,U.S. Forest Service
629,Somes Bar,41.333,-123.5,,Lower Klamath,U.S. Forest Service
2416,South Fk Clear Ck,41.7065535942026,-123.4594269,South Fork Clear Creek,Middle Klamath,U.S. Forest Service
2417,South Fk Indian Ck upstream of Twins Valley Ck,41.8682249979097,-123.5194702,South Fork Indian Creek,Middle Klamath,U.S. Forest Service
2418,South Fk Salmon R downstream of Knownothing Ck,41.2434218557868,-123.2924524,South Fork Salmon River,Salmon,U.S. Forest Service
2419,South Fk Salmon R upstream of Black Bear Ck,41.2035251926099,-123.2245882,South Fork Salmon River,Salmon,U.S. Forest Service
2420,South Fk Salmon R upstream of Forks,41.2567162702738,-123.3199783,South Fork Salmon River,Salmon,U.S. Forest Service
2421,South Fk Salmon R upstream of Knownothing Ck,41.2435961787546,-123.2912001,South Fork Salmon River,Salmon,U.S. Forest Service
2422,South Fk Scott R upstream of Boulder Ck,41.2941855749752,-122.8253241,South Fork Scott River,Scott,U.S. Forest Service
335,"South Fork Clear, just upstream from mouth",41.7069,-123.45948,South Fork Clear Creek,Middle Klamath,U.S. Forest Service
386,"South Fork Indian , 55ft upstream of Twins Valley Cr confluence",41.86827,-123.51958,South Fork Indian Creek,Middle Klamath,U.S. Forest Service
594,"South Fork Indian, 200 feet downstream of SF Bridge",41.87968,-123.43147,South Fork Indian Creek,Middle Klamath,U.S. Forest Service
589,"South Fork Salmon River, upstream of forks",41.25425,-123.31602,South Fork Salmon River,Salmon,U.S. Forest Service
2423,South Russian Ck upstream of North Russian Ck,41.3256240119649,-123.0568552,South Russian Creek,Salmon,U.S. Forest Service
2211,Sprague Subbasin (Calahan Creek-Long Creek),42.9006898,-121.3159821,Long Creek,Sprague,U.S. Forest Service
2209,Sprague Subbasin (Middle Fishhole Creek),42.3054153,-120.9577663,Fishhole Creek,Sprague,U.S. Forest Service
2215,Sprague Subbasin (Middle SFK Sprague),42.3730353,-120.9680696,SFK Sprague River,Sprague,U.S. Forest Service
2218,Sprague Subbasin (Trout Creek),42.457844,-121.638089,Trout Creek,Sprague,U.S. Forest Service
2219,Sprague Subbasin (Trout Creek),42.4837259,-121.6225849,SFK Trout Creek,Sprague,U.S. Forest Service
2220,Sprague Subbasin (Trout Creek),42.4842581,-121.6302083,NFK Trout Creek,Sprague,U.S. Forest Service
1728,Sprague Subbasin (Upper NFK Sprague) CD6040,42.58607,-120.88095,Cold Creek,Sprague,U.S. Forest Service
1729,Sprague Subbasin (Upper NFK Sprague) CD6160,42.58813,-120.89209,Cold Creek,Sprague,U.S. Forest Service
1730,Sprague Subbasin (Upper NFK Sprague) CD6180,42.58873,-120.89825,Cold Creek,Sprague,U.S. Forest Service
1731,Sprague Subbasin (Upper NFK Sprague) NS6040,42.5861,-120.88061,North Fork Sprague River,Sprague,U.S. Forest Service
1732,Sprague Subbasin (Upper NFK Sprague) NS6080,42.59432,-120.8792,North Fork Sprague River,Sprague,U.S. Forest Service
1733,Sprague Subbasin (Upper NFK Sprague) NS6130,42.60433,-120.8833,North Fork Sprague River,Sprague,U.S. Forest Service
1734,Sprague Subbasin (Upper NFK Sprague) NS6200,42.604773,-120.850543,North Fork Sprague River,Sprague,U.S. Forest Service
344,Sprague Subbasin BC5120 mouth,42.516562,-120.951305,Boulder Creek,Sprague,U.S. Forest Service
1027,Sprague Subbasin BC5450,42.515621,-120.927905,Boulder Creek,Sprague,U.S. Forest Service
345,Sprague Subbasin BC5450,42.515621,-120.927905,Boulder Creek,Sprague,U.S. Forest Service
554,Sprague Subbasin BC5960,42.497169,-120.919483,Boulder Creek,Sprague,U.S. Forest Service
640,Sprague Subbasin BD6640,42.661842,-120.783359,Boulder Creek,Sprague,U.S. Forest Service
472,Sprague Subbasin BW4800,42.40309,-120.890763,Brownsworth Creek,Sprague,U.S. Forest Service
544,Sprague Subbasin BW5920,42.447979,-120.840412,Brownsworth Creek,Sprague,U.S. Forest Service
529,Sprague Subbasin CD6160,42.588238,-120.892534,Cold Creek,Sprague,U.S. Forest Service
374,Sprague Subbasin CP5880,42.4465888,-120.7962914,Camp Creek,Sprague,U.S. Forest Service
612,Sprague Subbasin CR5960,42.456977,-120.783571,Corral Creek,Sprague,U.S. Forest Service
403,Sprague Subbasin CY5060,42.864118,-121.171595,Coyote Creek ,Sprague,U.S. Forest Service
571,Sprague Subbasin CZ5800,42.6796166,-120.9168748,Crazy Creek,Sprague,U.S. Forest Service
625,Sprague Subbasin DG4680,42.442184,-120.978056,Deming Creek,Sprague,U.S. Forest Service
575,Sprague Subbasin DG5260 near quarry,42.45828,-120.936342,Deming Creek,Sprague,U.S. Forest Service
630,Sprague Subbasin HM5320 below Leonard conf.,42.427177,-120.863535,Hammond Creek,Sprague,U.S. Forest Service
528,Sprague Subbasin LE5440,42.4321722,-120.8556525,Leonard Creek,Sprague,U.S. Forest Service
447,Sprague Subbasin NS4560  elbow,42.496671,-121.005833,North Fork Sprague River,Sprague,U.S. Forest Service
522,Sprague Subbasin NS5120 abv Boulder Creek,42.516792,-120.951756,North Fork Sprague River,Sprague,U.S. Forest Service
534,Sprague Subbasin NS6200 Lee Thomas mdw,42.604671,-120.850218,North Fork Sprague River,Sprague,U.S. Forest Service
560,Sprague Subbasin PD5660 mouth,42.692505,-120.926916,Paradise Creek,Sprague,U.S. Forest Service
619,Sprague Subbasin PD5880,42.680994,-120.900151,Paradise Creek,Sprague,U.S. Forest Service
453,Sprague Subbasin RF6080,42.689205,-120.872909,Rifle Creek,Sprague,U.S. Forest Service
616,Sprague Subbasin SKL5980,42.690723,-120.887661,Skull Creek,Sprague,U.S. Forest Service
1033,Sprague Subbasin SS5870 34 road xing ,42.4529555,-120.7835536,South Fork Sprague River,Sprague,U.S. Forest Service
585,Sprague Subbasin SS5960 upstream Corral Cr. conf,42.457199,-120.780052,South Fork Sprague River,Sprague,U.S. Forest Service
588,Sprague Subbasin SWP4640,42.558727,-121.12982,Swamp Creek,Sprague,U.S. Forest Service
552,Sprague Subbasin SY5650 Pikes Crossing,42.698096,-120.933235,Sycan River,Sprague,U.S. Forest Service
415,Sprague Subbasin SY5660 Paradise Creek conf.,42.693444,-120.92624,Sycan River,Sprague,U.S. Forest Service
507,Sprague Subbasin SY6565 3380 road crossing,42.673033,-120.817144,Sycan River,Sprague,U.S. Forest Service
381,Sprague Subbasin SY6600,42.663069,-120.794222,South Fork Sycan River,Sprague,U.S. Forest Service
511,Sprague Subbasin SY6620 28 road crossing,42.662256,-120.79088,Sycan River,Sprague,U.S. Forest Service
542,Sprague Subbasin SY6660 upstream Boulder Cr. Conf.,42.66,-120.783611,Sycan River,Sprague,U.S. Forest Service
481,Sprague Subbasin WT6250,42.633378,-120.877317,Watson Creek,Sprague,U.S. Forest Service
1037,Sprague Subbbasin FH5140,42.2355055,-120.9122914,Fishhole Creek,Sprague,U.S. Forest Service
1038,Sprague Subbbasin FV4600,42.540061,-121.1249026,Fivemile Creek,Sprague,U.S. Forest Service
1042,Sprague Subbbasin SY5015 above marsh,42.7788111,-121.0511804,Sycan River,Sprague,U.S. Forest Service
1290,Sprague Subbbasin SY6565 3380xing,42.6730611,-120.8164025,Sycan River,Sprague,U.S. Forest Service
1291,Sprague Subbbasin SY6600,42.66307,-120.794432,South Fork Sycan River,Sprague,U.S. Forest Service
2424,St Claire Ck,41.139973489676,-123.1726575,St Claire Creek,Salmon,U.S. Forest Service
1118,St. Clair,41.138999,-123.172996,St Clair Creek,Salmon,U.S. Forest Service
1853,Stanshaw Creek below HWY 96 Culvert,41.4761807930865,-123.508590450129,Stanshaw Creek,Middle Klamath,U.S. Forest Service
1896,Stuart Fk Lower,40.853696077,-122.873886906,Stuart Fork,Trinity,U.S. Forest Service
1905,Stuart Fk Upper,40.872834748,-122.918790563,Stuart Fork,Trinity,U.S. Forest Service
1704,Swampy John,41.397,-122.993,,Scott,U.S. Forest Service
1626,Sweetwater,41.38197,-122.53529,,Shasta,U.S. Forest Service
1119,Swillup,41.608798,-123.502998,Swillup Creek,Middle Klamath,U.S. Forest Service
2425,Swillup Ck,41.6088166514568,-123.5025141,Swillup Creek,Middle Klamath,U.S. Forest Service
343,"Swillup Creek, 100ft upstream of HWY 96 Bridge",41.60816,-123.50122,Swillup Creek,Middle Klamath,U.S. Forest Service
615,"Swillup Creek, just upstream from mouth",41.60862,-123.50269,Swillup Creek,Middle Klamath,U.S. Forest Service
1120,Taylor,41.170799,-123.089996,Taylor Creek,Salmon,U.S. Forest Service
2426,Taylor Ck,41.1716565338966,-123.092796,Taylor Creek,Salmon,U.S. Forest Service
637,"Ten Mile Creek, just upstream from mouth",41.73575,-123.5472,Tenmile Creek,Middle Klamath,U.S. Forest Service
1854,Teneyck Creek above 13N14,41.4001458197417,-123.526744427019,Teneyck Creek,Middle Klamath,U.S. Forest Service
1121,Tenmile,41.736301,-123.547996,Tenmile Creek,Middle Klamath,U.S. Forest Service
2427,Tenmile Ck,41.7352082894625,-123.5471246,Tenmile Creek,Middle Klamath,U.S. Forest Service
1122,Thompson,41.878101,-123.321998,Thompson Creek,Middle Klamath,U.S. Forest Service
2428,Thompson Ck near 18N02 bridge,41.8773534726523,-123.3214042,Thompson Creek,Middle Klamath,U.S. Forest Service
2429,Thompson Ck near Hwy 96 bridge,41.86346702276,-123.3108159,Thompson Creek,Middle Klamath,U.S. Forest Service
2430,Thompson Ck upstream of Cedar Ck,41.93763633,-123.3578231,Thompson Creek,Middle Klamath,U.S. Forest Service
395,"Thompson Creek, 200 ft downstream of HWY96 Bridge",41.86352,-123.31027,Thompson Creek,Middle Klamath,U.S. Forest Service
650,"Thompson Creek, just upstream of Cedar Cr.",41.93694,-123.35795,Thompson Creek,Middle Klamath,U.S. Forest Service
574,"Thompson Creek, near 18N02 bridge",41.8804,-123.32393,Thompson Creek,Middle Klamath,U.S. Forest Service
1855,Ti Creek near USFS station,41.5244513271,-123.522938187,Ti Creek,Middle Klamath,U.S. Forest Service
1123,Titus,41.6707,-123.43,Titus Creek,Middle Klamath,U.S. Forest Service
2431,Titus Ck,41.6707114484979,-123.4298844,Titus Creek,Middle Klamath,U.S. Forest Service
497,"Titus Creek, 20ft upstream of old cabin",41.67,-123.42954,Titus Creek,Middle Klamath,U.S. Forest Service
649,"Titus Creek, just upstream from mouth",41.6705,-123.42963,Titus Creek,Middle Klamath,U.S. Forest Service
357,"Tom Martin Creek, just upstream of Hwy 96 Culvert",41.784,-123.04256,Tom Martin Creek,Middle Klamath,U.S. Forest Service
1124,Tompkins,41.6916,-123.107002,Tompkins Creek,Scott,U.S. Forest Service
2432,Tompkins Ck at FS boundary,41.6916233755262,-123.1072507,Tompkins Creek,Scott,U.S. Forest Service
373,"Tompkins Creek, FS property line Sec 3",41.69184,-123.10738,Tompkins Creek,Scott,U.S. Forest Service
1856,Trinity River above confluence,41.184380720887,-123.706803402717,Trinity River,Trinity,U.S. Forest Service
1125,Twin Valley,41.8689,-123.522003,Twin Valley Creek,Middle Klamath,U.S. Forest Service
2433,Twin Valley Ck,41.87042473,-123.5249589,Twin Valley Creek,Middle Klamath,U.S. Forest Service
633,"Twins Valley Creek, just upstream from mouth",41.86821,-123.5201,Twin Valley Creek,Middle Klamath,U.S. Forest Service
1126,Ukonom,41.614799,-123.483001,Ukonom Creek,Middle Klamath,U.S. Forest Service
2434,Ukonom Ck,41.6147806243037,-123.4833323,Ukonom Creek,Middle Klamath,U.S. Forest Service
531,"Ukonom Creek, just upstream from mouth",41.61527,-123.48375,Ukonom Creek,Middle Klamath,U.S. Forest Service
380,"Ukonom Creek, Tailout of pool approx. 200 ft. up from mouth",41.61482,-123.48348,Ukonom Creek,Middle Klamath,U.S. Forest Service
1127,Uncles,41.378501,-123.179,Uncles Creek,Salmon,U.S. Forest Service
2435,Uncles Ck,41.3771824465832,-123.1806021,Uncles Creek,Salmon,U.S. Forest Service
2207,Upper Klamath Lake Subbasin (Crooked Creek-Wood River),42.608194,-121.933472,Agency Creek,Wood,U.S. Forest Service
2208,Upper Klamath Lake Subbasin (Lower Annie Creek),42.769167,-122.059167,Annie Creek,Wood,U.S. Forest Service
2212,Upper Klamath Lake Subbasin (Rock Creek-Frontal Upper Klamath Lake),42.554005,-122.096778,Rock Creek,Upper Klamath Lake,U.S. Forest Service
2216,Upper Klamath Lake Subbasin (Threemile Creek),42.638619,-122.097176,Threemile Creek,Wood,U.S. Forest Service
2217,Upper Klamath Lake Subbasin (Threemile Creek),42.638932,-122.129686,Threemile Creek,Wood,U.S. Forest Service
1039,Upper Klamath Lake Subbasin CHR4360,42.5983387,-122.0956527,Cherry Creek,Wood,U.S. Forest Service
1040,Upper Klamath Lake Subbasin FR4144,42.6328109,-122.0745694,Fourmile Spring,Wood,U.S. Forest Service
1041,Upper Klamath Lake Subbasin RCK5200,42.5589498,-122.1496527,Rock Creek,Upper Klamath Lake,U.S. Forest Service
1035,Upper Klamath Lake Subbasin SM4420,42.725761,-122.106628,Sevenmile Creek,Wood,U.S. Forest Service
593,Upper Klamath Lake Subbasin SM4420,42.725761,-122.106628,Sevenmile Creek,Wood,U.S. Forest Service
1028,Upper Klamath Lake Subbasin SMT4420,42.725761,-122.106628,Sevenmile Creek tributary,Wood,U.S. Forest Service
349,Upper Klamath Lake Subbasin SMT4420,42.725761,-122.106628,Sevenmile Creek,Wood,U.S. Forest Service
1030,Upper Klamath Lake Subbasin TM4240,42.6424498,-122.0861805,Threemile Creek,Wood,U.S. Forest Service
572,Upper Klamath Lake Subbasin TM4600,42.639082,-122.096133,Threemile Creek,Wood,U.S. Forest Service
1029,Upper Klamath Lake Subbasin TM4900,42.636027,-122.10891,Threemile Creek,Wood,U.S. Forest Service
452,Upper Klamath Lake Subbasin TM4900,42.636027,-122.10891,Threemile Creek,Wood,U.S. Forest Service
478,Upper Klamath Lake Subbasin TM5210,42.639171,-122.128611,Threemile Creek,Wood,U.S. Forest Service
2213,Upper Klamath Subbasin (Upper Spencer Creek),42.263333,-122.157778,Spencer Creek,Upper Klamath,U.S. Forest Service
2214,Upper Klamath Subbasin (Upper Spencer Creek),42.26416,-122.164595,Spencer Creek,Upper Klamath,U.S. Forest Service
1512,Upper Klamath Subbasin SP4800,42.2607831,-122.1544305,Spencer Creek,Upper Klamath,U.S. Forest Service
2462,Upper Salmon River,41.375972222222224,-123.4207778,Salmon River,Salmon,U.S. Forest Service
2436,Upper South Fk Salmon R upstream of Boardtree Gul,41.0990468324369,-123.0749385,Upper South Fork Salmon River,Salmon,U.S. Forest Service
2437,Upper South Fk Salmon R upstream of East Fk,41.14635884,-123.1069532,Upper South Fork Salmon River,Salmon,U.S. Forest Service
445,Upr Indian thermal refugia,40.620491,-122.896564,Indian Creek,Trinity,U.S. Forest Service
1907,us Coffee Creek,41.108814537,-122.706945729,Trinity River,Trinity,U.S. Forest Service
1114,USF Salmon1,41.1464,-123.107002,South Fork Salmon River,Salmon,U.S. Forest Service
1115,USF Salmon2,41.096801,-123.069,South Fork Salmon River,Salmon,U.S. Forest Service
1128,Walker,41.8246,-123.166,Walker Creek,Middle Klamath,U.S. Forest Service
2438,Walker Ck above FS boundary,41.82609083,-123.166625,Walker Creek,Middle Klamath,U.S. Forest Service
427,"Walker Creek, Directly underneath FS Bridge",41.82131,-123.16443,Walker Creek,Middle Klamath,U.S. Forest Service
527,"Walker Creek, just above FS boundary",41.82659,-123.16691,Walker Creek,Middle Klamath,U.S. Forest Service
1735,Weaverville RS,40.733,-122.95,,Trinity,U.S. Forest Service
2439,West Fk Beaver Ck,41.9404068157791,-122.8220879,West Fork Beaver Creek,Middle Klamath,U.S. Forest Service
2440,West Fk Seiad Ck,41.9059865357163,-123.1430803,West Fork Seiad Creek,Middle Klamath,U.S. Forest Service
618,"West Fork Beaver Creek, just upstream from mouth",41.94043,-122.82178,West Fork Beaver Creek,Middle Klamath,U.S. Forest Service
1129,WF Beaver,41.936798,-122.821998,West Fork Beaver Creek,Middle Klamath,U.S. Forest Service
1755,Whalan,41.15,-122.45,,Trinity,U.S. Forest Service
1130,Whites,41.297798,-123.083999,Whites Gulch,Salmon,U.S. Forest Service
2441,Whites Gulch,41.2976027946938,-123.0833352,Whites Gulch,Salmon,U.S. Forest Service
2210,Williamson Subbasin (Long Prairie-Williamson River),42.985278,-121.450833,Jackson Creek,Williamson,U.S. Forest Service
609,Williamson Subbasin JK5430,43.258446,-121.614364,Jack Creek,Williamson,U.S. Forest Service
1031,Williamson Subbasin WM4200,42.65822,-121.849666,Williamson River,Williamson,U.S. Forest Service
517,Williamson Subbasin WM4200,42.65822,-121.849666,Williamson River,Williamson,U.S. Forest Service
1912,Willow Cr,40.943588333,-123.632352366,Willow Creek,Trinity,U.S. Forest Service
1913,Willow Cr,40.944030428,-123.639281793,Willow Creek,Trinity,U.S. Forest Service
540,Willow Creek mile above mouth,40.90704823,-123.7065868,Willow Creek,Trinity,U.S. Forest Service
1705,Wolford Cabin,41.2,-122.833,,Trinity,U.S. Forest Service
383,Wooley Creek,41.377624,-123.423031,Wooley Creek,Salmon,U.S. Forest Service
1857,Wooley Creek above Bridge Creek,41.4412244509,-123.357313555,Wooley Creek,Salmon,U.S. Forest Service
1858,Wooley Creek near mouth,41.3785809676,-123.421256491,Wooley Creek,Salmon,U.S. Forest Service
621,"Wooley Creek, downstream of Bridge Creek",41.44041,-123.35924,Wooley Creek,Salmon,U.S. Forest Service
524,"Wooley Creek, upstream of NF Wooley",41.47059,-123.27804,Wooley Creek,Salmon,U.S. Forest Service
1132,Wooley2,41.440101,-123.359001,Wooley Creek,Salmon,U.S. Forest Service
1131,Wooley3,41.472,-123.276,Wooley Creek,Salmon,U.S. Forest Service
1736,Yreka,41.7,-122.633,,Shasta,U.S. Forest Service
2101,35.00S/10.00E-29ACC01,42.5095833,-121.5549444,,Sprague,U.S. Geological Survey
2102,40.00S/09.00E-28ADB01,42.0630833,-121.7611389,,Sprague,U.S. Geological Survey
2103,40.00S/11.00E-28DDD01,42.0548333,-121.523861,,Sprague,U.S. Geological Survey
2118,A-Canal Submersibles,42.23841,-121.803911,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
935,Ady Canal above Lower Klamath NWR near Worden,42.004037,-121.826945,Ady Canal,Lost,U.S. Geological Survey
859,Ady Canal at Highway 97 near Worden,42.080702,-121.84667,Ady Canal,Keno,U.S. Geological Survey
869,Agency Lake near Klamath Agency,42.58208,-121.970689,Agency Lake,Upper Klamath Lake,U.S. Geological Survey
916,Annie Spring near Crater Lake,42.871522,-122.168931,Annie Spring,Wood,U.S. Geological Survey
2119,Beaver Creek 1,41.8674525719365,-122.8107103,Klamath River,Middle Klamath,U.S. Geological Survey
2120,Beaver Creek 10,41.8674439665855,-122.8090051,Klamath River,Middle Klamath,U.S. Geological Survey
2121,Beaver Creek 11,41.8674481993998,-122.8085181,Klamath River,Middle Klamath,U.S. Geological Survey
2122,Beaver Creek 12,41.86758060034,-122.8079947,Klamath River,Middle Klamath,U.S. Geological Survey
2123,Beaver Creek 13,41.8670945068564,-122.8093562,Klamath River,Middle Klamath,U.S. Geological Survey
2124,Beaver Creek 14,41.8671686979256,-122.8089235,Klamath River,Middle Klamath,U.S. Geological Survey
2125,Beaver Creek 15,41.867206308766,-122.8084466,Klamath River,Middle Klamath,U.S. Geological Survey
2126,Beaver Creek 16,41.8672442677326,-122.8082061,Klamath River,Middle Klamath,U.S. Geological Survey
2127,Beaver Creek 17,41.8673740675251,-122.8079108,Klamath River,Middle Klamath,U.S. Geological Survey
2128,Beaver Creek 2,41.8672094676876,-122.8109893,Klamath River,Middle Klamath,U.S. Geological Survey
2129,Beaver Creek 3,41.86712168,-122.8104789,Klamath River,Middle Klamath,U.S. Geological Survey
2130,Beaver Creek 4,41.86734988,-122.8103722,Klamath River,Middle Klamath,U.S. Geological Survey
2131,Beaver Creek 5,41.8672469929669,-122.8099049,Klamath River,Middle Klamath,U.S. Geological Survey
2132,Beaver Creek 6,41.8670266552047,-122.8101374,Klamath River,Middle Klamath,U.S. Geological Survey
2133,Beaver Creek 7,41.8673753715783,-122.8094017,Klamath River,Middle Klamath,U.S. Geological Survey
2134,Beaver Creek 8,41.8669644,-122.8097909,Klamath River,Middle Klamath,U.S. Geological Survey
2135,Beaver Creek 9,41.8672366894916,-122.8097311,Klamath River,Middle Klamath,U.S. Geological Survey
1799,Beaver Creek Downstream,41.867506,-122.8107715,Klamath River,Middle Klamath,U.S. Geological Survey
1800,Beaver Creek Upstream,41.86732267,-122.8099375,Klamath River,Middle Klamath,U.S. Geological Survey
2136,Boulder Springs,42.4168,-121.84,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
1547,Cinder Springs Remote Site,42.4107,-121.834901,Cinder Springs,Upper Klamath Lake,U.S. Geological Survey
2137,Clear Lake Straits Array,41.895602,-121.140512,Clear Lake,Lost,U.S. Geological Survey
1549,Clear Lake Willow Creek Array,41.901195,-121.04689,Clear Lake,Lost,U.S. Geological Survey
1801,Coon Creek Downstream,41.612186,-123.497118,Klamath River,Middle Klamath,U.S. Geological Survey
1802,Coon Creek Upstream,41.612202,-123.497102,Klamath River,Middle Klamath,U.S. Geological Survey
888,CRATER LAKE NEAR CRATER LAKE,42.975684,-122.089194,Crater Lake,Crater Lake,U.S. Geological Survey
1550,Crooked Creek Array,42.598684,-121.94521,Crooked Creek,Wood,U.S. Geological Survey
2104,"Crystal Creek Near Rocky Point, OR",42.51269444,-122.0761389,Crystal Creek,Upper Klamath Lake,U.S. Geological Survey
1540,Fish Banks,42.471313,-122.056694,Upper Klamath Lake,Upper Klamath Lake,U.S. Geological Survey
2105,"Fourmile Canal Near Klamath Agency, OR",42.5745,-122.051361,Fourmile Canal,Wood,U.S. Geological Survey
850,Grass Valley Creek near Lewiston,40.6865,-122.861,Grass Valley Creek,Trinity,U.S. Geological Survey
1545,Hagelstein Pond,42.383548,-121.812616,Hagelstein Pond,Upper Klamath Lake,U.S. Geological Survey
1803,Happy Camp Downstream,41.81075,-123.35858,Klamath River,Middle Klamath,U.S. Geological Survey
1804,Happy Camp Upstream,41.81088,-123.35771,Klamath River,Middle Klamath,U.S. Geological Survey
1805,I-5 Downstream,41.86823679,-122.5617365,Klamath River,Middle Klamath,U.S. Geological Survey
1806,I-5 Upstream,41.86841474,-122.5615929,Klamath River,Middle Klamath,U.S. Geological Survey
831,Indian Creek near Douglas City,40.651798,-122.914001,Indian Creek,Trinity,U.S. Geological Survey
851,Indian Creek near Happy Camp,41.83512497,-123.38311,Indian Creek,Middle Klamath,U.S. Geological Survey
1807,Iron Gate Hatchery Downstream,41.929722,-122.443116,Klamath River,Middle Klamath,U.S. Geological Survey
1808,Iron Gate Hatchery Upstream,41.930594,-122.442691,Klamath River,Middle Klamath,U.S. Geological Survey
2106,"Irving Creek Near Lenz, OR",42.95166667,-121.4590556,Irving Creek,Williamson,U.S. Geological Survey
2107,"Jackson Creek Near Lenz, OR",42.9783611,-121.459361,Jackson Creek,Williamson,U.S. Geological Survey
1737,"Keno Canal at Klamath Falls, OR",42.22111,-121.79305,Keno Canal,Keno,U.S. Geological Survey
2108,"Keno Reservoir at Keno, OR",42.13488056,-121.9481222,Keno Reservoir,Keno,U.S. Geological Survey
1809,Kinsman Downstream,41.81632,-123.014334,Klamath River,Middle Klamath,U.S. Geological Survey
1810,Kinsman Upstream,41.817016,-123.01449,Klamath River,Middle Klamath,U.S. Geological Survey
952,"KLAMATH RIVER ABOVE KENO DAM, AT KENO, OR",42.1279223,-121.9288964,Klamath River,Keno,U.S. Geological Survey
954,"KLAMATH RIVER ABV KENO DAM, AT KENO - BOTTOM",42.1279223,-121.9288964,Klamath River,Keno,U.S. Geological Survey
901,KLAMATH RIVER AT KENO,42.133199,-121.962231,Klamath River,Upper Klamath,U.S. Geological Survey
970,"Klamath River at Miller Island Boat Ramp, Bottom",42.1480609,-121.8486248,Klamath River,Keno,U.S. Geological Survey
842,"KLAMATH RIVER AT MILLER ISLAND BOAT RAMP, Upper",42.1480609,-121.8486248,Klamath River,Keno,U.S. Geological Survey
2109,"Klamath River at Miller Island, Near Midland, OR",42.1467833,-121.848686,Klamath River,Keno,U.S. Geological Survey
949,Klamath River at Orleans,41.303398,-123.533996,Klamath River,Lower Klamath,U.S. Geological Survey
899,Klamath River below Iron Gate Dam,41.927898,-122.444,Klamath River,Middle Klamath,U.S. Geological Survey
897,KLAMATH RIVER BLW JOHN C.BOYLE PWRPLNT (NR KENO),42.084588,-122.073345,Klamath River,Upper Klamath,U.S. Geological Survey
870,Klamath River near Klamath ,41.510898,-123.978996,Klamath River,Lower Klamath,U.S. Geological Survey
2110,"Klamath River Near Klamath Falls, OR",42.17467778,-121.798711,Klamath River,Keno,U.S. Geological Survey
936,Klamath River near Seiad Valley,41.853698,-123.232002,Klamath River,Middle Klamath,U.S. Geological Survey
1274,"KLAMATH STRAITS DRAIN ABOVE F-FF PUMPS, WORDEN, OR",42.0798943,-121.8419582,Klamath Straits Drain,Lost,U.S. Geological Survey
1275,"KLAMATH STRAITS DRAIN AT HIGHWAY 97, OR",42.0806359,-121.8419582,Klamath Straits Drain,Lost,U.S. Geological Survey
819,"KLAMATH STRAITS DRAIN NEAR HIGHWAY 97, OR",42.0808387,-121.8500137,Klamath Straits Drain,Keno,U.S. Geological Survey
813,Klamath Straits Drain near Worden,42.080005,-121.843625,Klamath Straits Drain,Lost,U.S. Geological Survey
895,Link River,42.219444,-121.790278,Link River,Keno,U.S. Geological Survey
