station_id,station_name,lat,lon,county,waterbody,huc8
Yolo-015,Yolo Bypass - Cache Slough Subregion - Yolo-015,38.267889647,-121.663210686,SOLANO,,
Yolo-016,Yolo Bypass - Cache Slough Subregion - Yolo-016,38.258062705,-121.725798143,SOLANO,,
Yolo-022,Yolo Bypass - Cache Slough Subregion - Yolo-022,38.317984561,-121.651768996,YOLO,,
Yolo-023,Yolo Bypass - Cache Slough Subregion - Yolo-023,38.278994283,-121.687788232,SOLANO,,
Yolo-024,Yolo Bypass - Cache Slough Subregion - Yolo-024,38.184874665,-121.661012378,SOLANO,,
Nort-001,Northeast Delta Subregion - Nort-001,38.144768424,-121.439404951,SAN JOAQUIN,,
Nort-002,Northeast Delta Subregion - Nort-002,38.16556766,-121.491334284,SAN JOAQUIN,,
Nort-004,Northeast Delta Subregion - Nort-004,38.115854479,-121.551717481,SAN JOAQUIN,,
Nort-005,Northeast Delta Subregion - Nort-005,38.142495816,-121.496832298,SAN JOAQUIN,,
Nort-007,Northeast Delta Subregion - Nort-007,38.2248652,-121.534384608,SACRAMENTO,,
Sacr-013,Sacramento River Subregion - Sacr-013,38.338212396,-121.565304049,YOLO,,
Sacr-014,Sacramento River Subregion - Sacr-014,38.377698337,-121.542165349,YOLO,,
Sacr-015,Sacramento River Subregion - Sacr-015,38.534813171,-121.519245886,SACRAMENTO,,
Sacr-016,Sacramento River Subregion - Sacr-016,38.172890415,-121.648523345,SACRAMENTO,,
Nort-013,Northeast Delta Subregion - Nort-013,38.209807818,-121.507131285,SAN JOAQUIN,,
Nort-016,Northeast Delta Subregion - Nort-016,38.201631978,-121.541379263,SACRAMENTO,,
Nort-018,Northeast Delta Subregion - Nort-018,38.16881249,-121.470389527,SAN JOAQUIN,,
Nort-019,Northeast Delta Subregion - Nort-019,38.286125106,-121.503181745,SACRAMENTO,,
Nort-020,Northeast Delta Subregion - Nort-020,38.130874845,-121.574055728,SACRAMENTO,,
Nort-024,Northeast Delta Subregion - Nort-024,38.135146921,-121.563099247,SAN JOAQUIN,,
Sacr-018,Sacramento River Subregion - Sacr-018,38.239655145,-121.539993546,SACRAMENTO,,
Sacr-019,Sacramento River Subregion - Sacr-019,38.575381011,-121.511691894,YOLO,,
Sacr-021,Sacramento River Subregion - Sacr-021,38.310348394,-121.598471538,SOLANO,,
Sacr-024,Sacramento River Subregion - Sacr-024,38.229702552,-121.603385284,SOLANO,,
Cent-001,Central Delta Subregion - Cent-001,37.8357268,-121.555036674,CONTRA COSTA,,
