station_id,station_name,lat,lon,county,waterbody,huc8,organization,batch_year
4290_B03,B03_4290,33.71166,-118.18459,LOS ANGELES,,,LACSD,2003
4297_B03,B03_4297,33.52704,-117.8961,FEDERAL WATERS,,,OCSD,2003
4328_B03,B03_4328,33.16199,-117.38595,SAN DIEGO,,,CRGML,2003
4332_B03,B03_4332,32.77401,-117.27398,SAN DIEGO,,,CSD,2003
4367_B03,B03_4367,34.462,-120.29112,SANTA BARBARA,,,CRGML,2003
4370_B03,B03_4370,33.73168,-118.20415,LOS ANGELES,,,CLAEMD,2003
4379_B03,B03_4379,34.40608,-120.106,FEDERAL WATERS,,,CRGML,2003
5767_B03,B03_5767,33.96568,-118.45023,LOS ANGELES,,,CSD,2003
B03W162_B03,B03_B03W162,32.76855,-117.28762,SAN DIEGO,,,USC,2003
BRI-06_B03,B03_BRI-06,33.75925,-118.18983,LOS ANGELES,,,CRGML,2003
BRI-13_B03,B03_BRI-13,33.45883,-117.69813,ORANGE,,,CRGML,2003
B03_B03W020,B03W020_B03,32.57233,-117.1675,SAN DIEGO,,,CSD,2003
B03_B03W049,B03W049_B03,33.61082,-118.0279,ORANGE,,,MEC,2003
B03_B03W063,B03W063_B03,33.67021,-118.13533,FEDERAL WATERS,,,USC,2003
B03_B03W089,B03W089_B03,33.92388,-118.4725,LOS ANGELES,,,CLAEMD,2003
B03_B03W156,B03W156_B03,32.73448,-117.28563,SAN DIEGO,,,MEC,2003
B03_B03W174,B03W174_B03,33.60453,-117.9544,ORANGE,,,USC,2003
B03_B03W301,B03W301_B03,34.2781,-119.315,VENTURA,,,USC,2003
B18-10096,B18-10096,33.745217,-118.215967,LOS ANGELES,,,SCCWRP,2018
B13-9257,B13-9257 OpenwaterStation,33.82949,-118.40126,LOS ANGELES,,,SCCWRP,2013
2318_B98,B98_2318,33.7237,-118.127,LOS ANGELES,,,OCSD,1998
2320_B98,B98_2320,33.733,-118.1215,LOS ANGELES,,,OCSD,1998
B13-9391,B13-9391 OpenwaterStation,34.15836,-119.82763,SANTA BARBARA,,,SCCWRP,2013
B18-10121,B18-10121,32.6878,-117.14076,SAN DIEGO,,,SCCWRP,2018
B13-9403,B13-9403 OpenwaterStation,34.20641,-119.63271,SANTA BARBARA,,,SCCWRP,2013
B13-9433,B13-9433 OpenwaterStation,34.27832,-119.58314,SANTA BARBARA,,,SCCWRP,2013
2357_B98,B98_2357,34.40632,-119.94079,SANTA BARBARA,,,EPARD,1998
B13-9458,B13-9458 OpenwaterStation,34.36812,-119.54012,SANTA BARBARA,,,SCCWRP,2013
2360_B98,B98_2360,34.394,-119.87538,SANTA BARBARA,,,CSD,1998
2364_B98,B98_2364,34.34274,-119.65683,FEDERAL WATERS,,,OCSD,1998
B18-10164,B18-10164,33.62135,-117.89479,ORANGE,,,SCCWRP,2018
2377_B98,B98_2377,34.03842,-118.93932,LOS ANGELES,,,CRGML,1998
B18-10174,B18-10174,32.97309,-117.24952,SAN DIEGO,,,SCCWRP,2018
2381_B98,B98_2381,34.00295,-118.76933,LOS ANGELES,,,SCCWRP,1998
B18-10195,B18-10195,32.80451,-117.22296,SAN DIEGO,,,SCCWRP,2018
B18-10034,B18-10034,32.66525639,-117.1498493,SAN DIEGO,,,SCCWRP,2018
B18-10196,B18-10196,32.76053,-117.21038,SAN DIEGO,,,WestonSolu,2018
2401_B98,B98_2401,33.5914,-117.95776,ORANGE,,,OCSD,1998
B18-10203,B18-10203,34.44325,-120.42973,SANTA BARBARA,,,SCCWRP,2018
B18-10058,B18-10058,33.71305,-118.05379,ORANGE,,,SCCWRP,2018
2406_B98,B98_2406,33.28164,-117.47103,SAN DIEGO,,,CAS,1998
B18-10212,B18-10212,34.19924,-119.29642,VENTURA,,,SCCWRP,2018
2413_B98,B98_2413,32.69036,-117.27828,SAN DIEGO,,,SCCWRP,1998
B18-10237,B18-10237,32.65987,-117.16851,SAN DIEGO,,,SCCWRP,2018
B18-10238,B18-10238,32.63929,-117.18663,SAN DIEGO,,,SCCWRP,2018
B18-10240,B18-10240,32.53442,-117.16923,SAN DIEGO,,,SCCWRP,2018
B18-10077,B18-10077,32.72496,-117.18335,SAN DIEGO,,,SCCWRP,2018
B18-10241,B18-10241,34.43598,-120.23708,SANTA BARBARA,,,SCCWRP,2018
B18-10079,B18-10079,32.72045802,-117.2207786,SAN DIEGO,,,SCCWRP,2018
B18-10080,B18-10080,32.71881627,-117.2262917,SAN DIEGO,,,SCCWRP,2018
B18-10081,B18-10081,32.71823039,-117.2303976,SAN DIEGO,,,SCCWRP,2018
B18-10247,B18-10247,34.31191,-119.54771,OOS,,,SCCWRP,2018
2427_B98,B98_2427,33.73108,-118.23526,LOS ANGELES,,,CRGML,1998
2438_B98,B98_2438,32.62229,-117.10144,SAN DIEGO,,,SCCWRP,1998
B18-10274,B18-10274,32.66374,-117.296,SAN DIEGO,,,SCCWRP,2018
B18-10281,B18-10281,34.39491,-120.33138,OOS,,,SCCWRP,2018
2456_B98,B98_2456,33.01056,-117.3025,SAN DIEGO,,,CRGML,1998
B18-10300,B18-10300,34.08896,-119.27475,OOS,,,SCCWRP,2018
B18-10136,B18-10136,32.67028,-117.1235,SAN DIEGO,,,SCCWRP,2018
B18-10141,B18-10141,32.66045,-117.12539,SAN DIEGO,,,SCCWRP,2018
B18-10143,B18-10143,32.65763121,-117.1231219,SAN DIEGO,,,SCCWRP,2018
B18-10316,B18-10316,33.30321,-117.60922,OOS,,,SCCWRP,2018
B18-10327,B18-10327,34.25798,-120.2615,OOS,,,SCCWRP,2018
4002_B03,B03_4002,33.75502,-118.10254,LOS ANGELES,,,CRGML,2003
B18-10343,B18-10343,33.6942,-118.34708,LOS ANGELES,,,SCCWRP,2018
B18-10350,B18-10350,32.70479,-117.35374,OOS,,,SCCWRP,2018
B18-10168,B18-10168,33.14021,-117.32424,SAN DIEGO,,,SCCWRP,2018
B18-10358,B18-10358,33.83383,-118.95249,OOS,,,SCCWRP,2018
B18-10378,B18-10378,32.97718,-117.69445,OOS,,,SCCWRP,2018
4037_B03,B03_4037,33.99816,-118.70954,LOS ANGELES,,,CLAEMD,2003
B18-10388,B18-10388,34.06655,-119.5891,SANTA BARBARA,,,SCCWRP,2018
B18-10390,B18-10390,34.04544631,-120.489955,SANTA BARBARA,,,SCCWRP,2018
B18-10392,B18-10392,34.03116308,-119.423912,VENTURA,,,SCCWRP,2018
B18-10206,B18-10206,34.39825,-119.86523,SANTA BARBARA,,,SCCWRP,2018
4050_B03,B03_4050,33.72416,-118.26216,LOS ANGELES,,,CLAEMD,2003
4059_B03,B03_4059,34.38695,-119.98782,FEDERAL WATERS,,,CSD,2003
B18-10824,B18-10824,32.58854,-117.10763,SAN DIEGO,,,SCCWRP,2018
4076_B03,B03_4076,32.7181,-117.23046,SAN DIEGO,,,CSD,2003
B18-10249,B18-10249,34.19588,-119.39064,OOS,,,SCCWRP,2018
B18-10265,B18-10265,33.26985,-117.56491,OOS,,,SCCWRP,2018
B18-10268,B18-10268,33.10525,-117.36218,SAN DIEGO,,,SCCWRP,2018
B18-10273,B18-10273,32.66447,-117.27128,SAN DIEGO,,,SCCWRP,2018
4123_B03,B03_4123,34.45367,-120.19748,SANTA BARBARA,,,CRGML,2003
4149_B03,B03_4149,33.96344,-118.45527,LOS ANGELES,,,CRGML,2003
B18-10324,B18-10324,34.2849,-120.4568,OOS,,,SCCWRP,2018
B18-10328,B18-10328,34.25214,-119.83732,OOS,,,SCCWRP,2018
B18-10331,B18-10331,34.18321,-120.35063,OOS,,,SCCWRP,2018
4162_B03,B03_4162,33.73118,-118.19192,LOS ANGELES,,,CLAEMD,2003
B18-10333,B18-10333,34.15836,-119.82789,OOS,,,SCCWRP,2018
B18-10357,B18-10357,33.85209,-119.1943,OOS,,,SCCWRP,2018
4196_B03,B03_4196,32.85096,-117.41068,FEDERAL WATERS,,,CSD,2003
B18-10383,B18-10383,34.11347597,-120.024021,OOS,,,SCCWRP,2018
B18-10386,B18-10386,34.07885,-119.7018167,SANTA BARBARA,,,SCCWRP,2018
4205_B03,B03_4205,33.92785,-118.54376,FEDERAL WATERS,,,CLAEMD,2003
B18-10395,B18-10395,33.96561667,-119.8525167,SANTA BARBARA,,,SCCWRP,2018
4216_B03,B03_4216,33.27417,-118.08588,FEDERAL WATERS,,,CSD,2003
4224_B03,B03_4224,33.15081,-117.58454,FEDERAL WATERS,,,CSD,2003
4294_B03,B03_4294,33.73573,-118.40969,LOS ANGELES,,,LACSD,2003
4309_B03,B03_4309,33.97847,-118.48764,LOS ANGELES,,,CLAEMD,2003
4320_B03,B03_4320,32.99387,-117.29005,SAN DIEGO,,,CRGML,2003
4346_B03,B03_4346,33.60216,-118.11667,FEDERAL WATERS,,,LACSD,2003
4347_B03,B03_4347,34.113,-120.02598,FEDERAL WATERS,,,CSD,2003
4371_B03,B03_4371,34.05343,-119.52926,SANTA BARBARA,,,CSD,2003
4384_B03,B03_4384,32.99889,-117.30116,SAN DIEGO,,,CRGML,2003
4440_B03,B03_4440,33.76554,-118.20633,LOS ANGELES,,,CSD,2003
4481_B03,B03_4481,34.09643,-120.12385,FEDERAL WATERS,,,CSD,2003
4613_B03,B03_4613,34.10742,-120.20488,FEDERAL WATERS,,,CSD,2003
4633_B03,B03_4633,34.08035,-119.65596,FEDERAL WATERS,,,CSD,2003
5739_B03,B03_5739,34.03451,-118.68188,LOS ANGELES,,,CSD,2003
B03W031_B03,B03_B03W031,33.57608,-117.88573,ORANGE,,,USC,2003
B03W143_B03,B03_B03W143,34.20041,-119.31078,VENTURA,,,USC,2003
B03W159_B03,B03_B03W159,32.75407,-117.26387,SAN DIEGO,,,USC,2003
BRI-02_B03,B03_BRI-02,33.97557,-118.45505,LOS ANGELES,,,CRGML,2003
BRI-18_B03,B03_BRI-18,32.69283,-117.14583,SAN DIEGO,,,CRGML,2003
B03_B03W021,B03W021_B03,32.57417,-117.19083,SAN DIEGO,,,USC,2003
B03_B03W098,B03W098_B03,33.97416,-118.51,LOS ANGELES,,,CLAEMD,2003
B03_B03W136,B03W136_B03,34.21801,-119.28971,VENTURA,,,USC,2003
B03_B03W184,B03W184_B03,33.72234,-118.26041,LOS ANGELES,,,USC,2003
B03_BCS225RO,BCS225RO_B03,33.96564,-118.4603,LOS ANGELES,,,CLAEMD,2003
B03_SAR 75 L OFF,SAR 75 L OFF_B03,33.62746,-117.9582,ORANGE,,,OCSD,2003
B03_TJ RIVER 25L SURF,TJ RIVER 25L SURF_B03,32.55595,-117.1297,SAN DIEGO,,,CSD,2003
B03_B03W155,B03W155_B03,32.73855,-117.26515,SAN DIEGO,,,USC,2003
B03_B03W172,B03W172_B03,32.59513,-117.20273,FEDERAL WATERS,,,USC,2003
B03_KEL250LSH,KEL250LSH_B03,32.71054,-117.23655,SAN DIEGO,,,MEC,2003
5301_B03,B03_5301,32.93171,-117.2533,SAN DIEGO,,,CRGML,2003
B03W141_B03,B03_B03W141,34.20059,-119.354,FEDERAL WATERS,,,USC,2003
B03W157_B03,B03_B03W157,32.74343,-117.30307,SAN DIEGO,,,USC,2003
B03W171_B03,B03_B03W171,32.6687,-117.18675,SAN DIEGO,,,USC,2003
BRI-16_B03,B03_BRI-16,32.7075,-117.16867,SAN DIEGO,,,CRGML,2003
B03_MCSN225L,MCSN225L_B03,34.03053,-118.681,LOS ANGELES,,,LMU,2003
B03_B03W014,B03W014_B03,32.53617,-117.16117,SAN DIEGO,,,USC,2003
B03_SAR 25 L,SAR 25 L_B03,33.62882,-117.9579,ORANGE,,,OCSD,2003
B03_B03W017,B03W017_B03,32.56117,-117.14783,SAN DIEGO,,,CSD,2003
B03_SGAB 75 L,SGAB 75 L_B03,33.74011,-118.115,ORANGE,,,OCSD,2003
B03_B03W037,B03W037_B03,33.60305,-117.92915,ORANGE,,,USC,2003
B03_BC25R,BC25R_B03,33.96404,-118.4597,LOS ANGELES,,,CLAEMD,2003
B03_KEL225RO,KEL225RO_B03,32.70906,-117.2363,SAN DIEGO,,,MEC,2003
B03_MC0,MC0_B03,34.03218,-118.6797,LOS ANGELES,,,LMU,2003
B03_MCS225,MCS225_B03,34.03379,-118.6786,LOS ANGELES,,,LMU,2003
B03_SEL 0MSL,SEL 0MSL_B03,33.01517,-117.2824,SAN DIEGO,,,EN,2003
B03_TJ RIVER 225L SHORE,TJ RIVER 225L SHORE_B03,32.55445,-117.1287,SAN DIEGO,,,CSD,2003
B13-8371,B13-8371-Long Beach Inner Harbor,33.75109,-118.23063,LOS ANGELES,,,SCCWRP,2013
B13-8384,B13-8384-Los Angeles Inner Harbor,33.75686,-118.27742,LOS ANGELES,,,SCCWRP,2013
B13-8403,B13-8403 OpenwaterStation,33.78073,-118.20585,LOS ANGELES,,,SCCWRP,2013
B13-9137,B13-9137 OpenwaterStation,33.36965,-117.68986,ORANGE,,,SCCWRP,2013
B13-9149,B13-9149 OpenwaterStation,33.46418,-117.91914,ORANGE,,,SCCWRP,2013
B13-9159,B13-9159 OpenwaterStation,33.50056,-117.75367,ORANGE,,,SCCWRP,2013
B13-9174,B13-9174 OpenwaterStation,33.53686,-117.84848,ORANGE,,,SCCWRP,2013
B13-9193,B13-9193 OpenwaterStation,33.58426,-118.11316,ORANGE,,,SCCWRP,2013
B13-9229,B13-9229 OpenwaterStation,33.69541,-118.29616,LOS ANGELES,,,SCCWRP,2013
B13-9311,B13-9311 OpenwaterStation,33.98246,-118.8024,LOS ANGELES,,,SCCWRP,2013
B13-9387,B13-9387 OpenwaterStation,34.14379,-120.17822,SANTA BARBARA,,,SCCWRP,2013
B13-9414,B13-9414 OpenwaterStation,34.22508,-119.73198,SANTA BARBARA,,,SCCWRP,2013
B13-9416,B13-9416 OpenwaterStation,34.23016,-119.68744,SANTA BARBARA,,,SCCWRP,2013
B13-9440,B13-9440 OpenwaterStation,34.30784,-119.71267,SANTA BARBARA,,,SCCWRP,2013
B13-9444,B13-9444 OpenwaterStation,34.31988,-119.75112,SANTA BARBARA,,,SCCWRP,2013
B13-9450,B13-9450 OpenwaterStation,34.34424,-120.36861,SANTA BARBARA,,,SCCWRP,2013
B13-9470,B13-9470 OpenwaterStation,34.401,-119.8328,SANTA BARBARA,,,SCCWRP,2013
B13-9474,B13-9474 OpenwaterStation,34.40637,-120.41731,SANTA BARBARA,,,SCCWRP,2013
B18-10017,B18-10017,32.78439096,-117.2153139,SAN DIEGO,,,SCCWRP,2018
B18-10031,B18-10031,32.68665,-117.13354,SAN DIEGO,,,SCCWRP,2018
B18-10078,B18-10078,32.72303606,-117.2237276,SAN DIEGO,,,SCCWRP,2018
B18-10139,B18-10139,32.66359,-117.1227,SAN DIEGO,,,SCCWRP,2018
B18-10166,B18-10166,33.23306,-117.41336,SAN DIEGO,,,WestonSolu,2018
B18-10177,B18-10177,32.75703,-117.23524,SAN DIEGO,,,WestonSolu,2018
B18-10182,B18-10182,32.55694,-117.12755,SAN DIEGO,,,SCCWRP,2018
B18-10198,B18-10198,32.75799,-117.22474,SAN DIEGO,,,SCCWRP,2018
B18-10270,B18-10270,32.96762,-117.29975,SAN DIEGO,,,SCCWRP,2018
B18-10277,B18-10277,32.58963,-117.26429,OOS,,,SCCWRP,2018
B18-10279,B18-10279,34.41865,-120.21411,OOS,,,SCCWRP,2018
B18-10295,B18-10295,34.13292,-119.36349,OOS,,,SCCWRP,2018
B18-10309,B18-10309,33.81933333,-118.5253667,OOS,,,SCCWRP,2018
B18-10319,B18-10319,32.65916,-117.33711,OOS,,,SCCWRP,2018
B18-10322,B18-10322,34.3431,-120.3685,OOS,,,SCCWRP,2018
B18-10332,B18-10332,34.17078,-119.79365,OOS,,,SCCWRP,2018
B18-10340,B18-10340,34.03851,-119.12563,OOS,,,SCCWRP,2018
B18-10352,B18-10352,34.2172,-119.9141,OOS,,,SCCWRP,2018
B18-10362,B18-10362,33.63471,-118.58363,OOS,,,SCCWRP,2018
B18-10417,B18-10417,33.73108333,-118.1573667,LOS ANGELES,,,SCCWRP,2018
SCBPP_0595,0595_SCBPP,34.23253,-119.29198,VENTURA,,,CLAEMD,1994
SCBPP_1090,1090_SCBPP,33.89717,-118.442,LOS ANGELES,,,TEX-AM,1994
2146_B98,B98_2146,33.60272,-117.88758,ORANGE,,,OCSD,1998
2174_B98,B98_2174,33.73431,-118.2666,LOS ANGELES,,,OCSD,1998
2178_B98,B98_2178,33.72796,-118.27064,LOS ANGELES,,,CRGML,1998
2195_B98,B98_2195,33.91026,-118.52452,FEDERAL WATERS,,,CLAEMD,1998
2200_B98,B98_2200,33.74789,-118.42915,LOS ANGELES,,,LACSD,1998
2201_B98,B98_2201,33.72054,-118.39262,LOS ANGELES,,,LACSD,1998
2217_B98,B98_2217,32.66257,-117.31068,FEDERAL WATERS,,,SCCWRP,1998
2268_B98,B98_2268,34.4001,-119.8106,SANTA BARBARA,,,CLAEMD,1998
2277_B98,B98_2277,33.5082,-117.7651,ORANGE,,,CRGML,1998
2294_B98,B98_2294,33.0034,-117.3048,SAN DIEGO,,,CRGML,1998
2351_B98,B98_2351,32.8215,-117.3202,SAN DIEGO,,,CSD,1998
2379_B98,B98_2379,34.019,-118.83729,LOS ANGELES,,,CRGML,1998
2398_B98,B98_2398,33.6192,-118.14307,FEDERAL WATERS,,,LACSD,1998
2411_B98,B98_2411,32.75267,-117.34298,FEDERAL WATERS,,,CSD,1998
4017_B03,B03_4017,33.64585,-117.88895,ORANGE,,,CRGML,2003
4030_B03,B03_4030,33.51182,-117.77133,ORANGE,,,OCSD,2003
4043_B03,B03_4043,34.28399,-119.35491,VENTURA,,,CRGML,2003
4068_B03,B03_4068,32.58567,-117.3411,FEDERAL WATERS,,,CSD,2003
4070_B03,B03_4070,33.75853,-118.44631,LOS ANGELES,,,LACSD,2003
4087_B03,B03_4087,33.13944,-117.31866,SAN DIEGO,,,CRGML,2003
4158_B03,B03_4158,33.42784,-117.64485,ORANGE,,,OCSD,2003
4197_B03,B03_4197,34.03279,-118.6822,LOS ANGELES,,,CRGML,2003
4242_B03,B03_4242,33.72421,-118.22423,LOS ANGELES,,,CLAEMD,2003
4248_B03,B03_4248,32.67934,-117.28212,SAN DIEGO,,,CSD,2003
4286_B03,B03_4286,33.50335,-117.76498,ORANGE,,,OCSD,2003
4308_B03,B03_4308,32.6308,-117.12242,SAN DIEGO,,,CSD,2003
4331_B03,B03_4331,34.25494,-119.32504,VENTURA,,,CRGML,2003
4362_B03,B03_4362,33.63717,-118.24808,FEDERAL WATERS,,,LACSD,2003
4400_B03,B03_4400,33.7222,-118.21169,LOS ANGELES,,,CLAEMD,2003
4423_B03,B03_4423,33.60848,-117.89604,ORANGE,,,OCSD,2003
4446_B03,B03_4446,33.45058,-119.06927,SANTA BARBARA,,,CSD,2003
4522_B03,B03_4522,32.66186,-117.44736,FEDERAL WATERS,,,CSD,2003
5787_B03,B03_5787,33.96347,-118.4554,LOS ANGELES,,,CSD,2003
B03W046_B03,B03_B03W046,33.64287,-118.00107,ORANGE,,,USC,2003
BRI-08_B03,B03_BRI-08,33.61202,-117.92783,ORANGE,,,OCSD,2003
BRI-14_B03,B03_BRI-14,33.46075,-117.69122,ORANGE,,,CRGML,2003
B03_SAR 75 L,SAR 75 L_B03,33.62853,-117.9576,ORANGE,,,OCSD,2003
6110_B08,B08-6110,32.68286,-117.13838,SAN DIEGO,,,CSD,2008
B18-10304,B18-10304,34.0336,-119.0299167,VENTURA,,,SCCWRP,2018
B18-10308,B18-10308,33.91241667,-118.5884,OOS,,,SCCWRP,2018
B18-10312,B18-10312,33.57585144,-118.1258469,OOS,,,SCCWRP,2018
B18-10313,B18-10313,33.56827164,-118.0244064,OOS,,,SCCWRP,2018
B18-10315,B18-10315,33.46405029,-117.7619476,ORANGE,,,SCCWRP,2018
B18-10325,B18-10325,34.26192,-119.80543,OOS,,,SCCWRP,2018
B18-10338,B18-10338,34.11835,-119.62891,OOS,,,SCCWRP,2018
B18-10339,B18-10339,34.0416,-119.19758,OOS,,,SCCWRP,2018
B18-10341,B18-10341,33.95835,-118.6488333,OOS,,,SCCWRP,2018
B18-10344,B18-10344,33.55599976,-118.022377,OOS,,,SCCWRP,2018
B18-10345,B18-10345,33.55567169,-118.1146774,OOS,,,SCCWRP,2018
B18-10346,B18-10346,33.53686142,-117.8476868,ORANGE,,,SCCWRP,2018
B18-10353,B18-10353,33.94426667,-118.7714333,OOS,,,SCCWRP,2018
B18-10354,B18-10354,33.93569,-118.89724,OOS,,,SCCWRP,2018
B18-10359,B18-10359,33.83238333,-118.6494333,OOS,,,SCCWRP,2018
B18-10361,B18-10361,33.63793945,-118.3023605,OOS,,,SCCWRP,2018
B03_KEL125L,KEL125L_B03,32.71215,-117.2364,SAN DIEGO,,,MEC,2003
B03_SEL 225LSL,SEL 225LSL_B03,33.01355,-117.2813,SAN DIEGO,,,EN,2003
B03_TJ RIVER SURF,TJ RIVER SURF_B03,32.55713,-117.1298,SAN DIEGO,,,CSD,2003
B98_134001,134001_B98,33.9025,-118.433,LOS ANGELES,,,CLAEMD,1998
7296_B08,B08-7296,33.63784,-118.30275,FEDERAL WATERS,,,LACSD,2008
7305_B08,B08-7305,33.65956,-118.13065,FEDERAL WATERS,,,LACSD,2008
7426_B08,B08-7426,33.8935,-118.58414,FEDERAL WATERS,,,CLAEMD,2008
7460_B08,B08-7460,33.94219,-119.41164,FEDERAL WATERS,,,LACSD,2008
7615_B08,B08-7615,34.1511,-119.80065,FEDERAL WATERS,,,NOAACOAST,2008
7633_B08,B08-7633,34.18408,-120.11138,FEDERAL WATERS,,,CSD,2008
7668_B08,B08-7668,34.25396,-119.72961,FEDERAL WATERS,,,CSD,2008
B13-8008,B13-8008 OpenwaterStation,32.55824,-117.12058,SAN DIEGO,,,SCCWRP,2013
B13-8087,B13-8087 OpenwaterStation,32.69177,-117.15298,SAN DIEGO,,,SCCWRP,2013
B13-8095,B13-8095 OpenwaterStation,32.69619,-117.15341,SAN DIEGO,,,SCCWRP,2013
B13-8202,B13-8202 OpenwaterStation,33.08822,-117.29156,SAN DIEGO,,,SCCWRP,2013
B13-8222,B13-8222 OpenwaterStation,33.14016,-117.32504,SAN DIEGO,,,SCCWRP,2013
B13-8310,B13-8310-Long Beach Outer Harbor,33.71791,-118.23298,LOS ANGELES,,,SCCWRP,2013
B13-8430,B13-8430 OpenwaterStation,34.24421,-119.26488,VENTURA,,,SCCWRP,2013
B13-9151,B13-9151 OpenwaterStation,33.46467,-118.06632,ORANGE,,,SCCWRP,2013
B13-9185,B13-9185 OpenwaterStation,33.56469,-118.01844,ORANGE,,,SCCWRP,2013
B13-9400,B13-9400 OpenwaterStation,34.18317,-120.35129,SANTA BARBARA,,,SCCWRP,2013
B13-9427,B13-9427 OpenwaterStation,34.26002,-120.28113,SANTA BARBARA,,,SCCWRP,2013
B13-9432,B13-9432 OpenwaterStation,34.27781,-119.71827,SANTA BARBARA,,,SCCWRP,2013
B13-9467,B13-9467 OpenwaterStation,34.39839,-119.86476,SANTA BARBARA,,,SCCWRP,2013
B13-9482,B13-9482 OpenwaterStation,34.44309,-120.28516,SANTA BARBARA,,,SCCWRP,2013
B13-9487,B13-9487 OpenwaterStation,34.4647,-120.17971,SANTA BARBARA,,,SCCWRP,2013
B18-10016,B18-10016,32.78454056,-117.2405927,SAN DIEGO,,,SCCWRP,2018
B18-10030,B18-10030,32.68784148,-117.2302673,SAN DIEGO,,,SCCWRP,2018
B18-10067,B18-10067,33.45884207,-117.6992453,ORANGE,,,SCCWRP,2018
B18-10117,B18-10117,32.69188465,-117.238369,SAN DIEGO,,,SCCWRP,2018
B18-10124,B18-10124,32.68433,-117.13126,SAN DIEGO,,,SCCWRP,2018
B18-10137,B18-10137,32.66776,-117.12199,SAN DIEGO,,,SCCWRP,2018
B18-10152,B18-10152,33.7278,-118.07249,ORANGE,,,SCCWRP,2018
B18-10156,B18-10156,33.69625,-118.04604,ORANGE,,,SCCWRP,2018
B18-10172,B18-10172,33.0896,-117.29459,SAN DIEGO,,,SCCWRP,2018
B18-10178,B18-10178,32.68753,-117.13087,SAN DIEGO,,,SCCWRP,2018
B18-10194,B18-10194,32.97625,-117.24787,SAN DIEGO,,,SCCWRP,2018
B18-10197,B18-10197,32.75887,-117.2164,SAN DIEGO,,,SCCWRP,2018
B18-10232,B18-10232,33.09989,-117.32652,SAN DIEGO,,,SCCWRP,2018
7024_B08,B08-7024,32.62152,-117.14137,SAN DIEGO,,,CSD,2008
7611_B08,B08-7611,34.14562,-119.77009,FEDERAL WATERS,,,CSD,2008
7620_B08,B08-7620,34.16217,-119.66426,FEDERAL WATERS,,,CSD,2008
B13-8069,B13-8069 OpenwaterStation,32.67594,-117.12786,SAN DIEGO,,,SCCWRP,2013
B13-8099,B13-8099 OpenwaterStation,32.70224,-117.16059,SAN DIEGO,,,SCCWRP,2013
B13-8159,B13-8159 OpenwaterStation,32.78439,-117.2155,SAN DIEGO,,,SCCWRP,2013
7022_B08,B08-7022,32.62145,-117.4582,FEDERAL WATERS,,,CSD,2008
7121_B08,B08-7121,33.03242,-117.66924,FEDERAL WATERS,,,NOAACOAST,2008
SCBPP_0621,0621_SCBPP,34.22007,-119.3739,FEDERAL WATERS,,,SCCWRP,1994
SCBPP_0652,0652_SCBPP,34.2082,-119.34722,FEDERAL WATERS,,,SCCWRP,1994
B98_109101,109101_B98,33.0125,-117.288,SAN DIEGO,,,MEC,1998
B98_112001,112001_B98,33.1962,-117.402,SAN DIEGO,,,MEC,1998
SCBPP_0846,0846_SCBPP,34.06507,-119.11555,VENTURA,,,SCCWRP,1994
SCBPP_0884,0884_SCBPP,34.0295,-118.63367,LOS ANGELES,,,CLAEMD,1994
SCBPP_0908,0908_SCBPP,34.02033,-118.664,LOS ANGELES,,,CLAEMD,1994
SCBPP_0929,0929_SCBPP,34.01,-118.7505,LOS ANGELES,,,CLAEMD,1994
SCBPP_1100,1100_SCBPP,33.88717,-118.45417,LOS ANGELES,,,CLAEMD,1994
SCBPP_1142,1142_SCBPP,33.8523,-118.46112,LOS ANGELES,,,LACSD,1994
SCBPP_1236,1236_SCBPP,33.71053,-118.24497,LOS ANGELES,,,LACSD,1994
SCBPP_1399,1399_SCBPP,33.60658,-117.95763,ORANGE,,,OCSD,1994
SCBPP_1424,1424_SCBPP,33.59475,-117.92222,ORANGE,,,OCSD,1994
SCBPP_1550,1550_SCBPP,33.3572,-117.58207,SAN DIEGO,,,OCSD,1994
SCBPP_1634,1634_SCBPP,33.21318,-117.42523,SAN DIEGO,,,OCSD,1994
SCBPP_1804,1804_SCBPP,32.7505,-117.2785,SAN DIEGO,,,CSD,1994
7403_B08,B08-7403,33.83546,-118.46982,FEDERAL WATERS,,,CLAEMD,2008
7412_B08,B08-7412,33.85259,-119.19421,FEDERAL WATERS,,,NOAACOAST,2008
7428_B08,B08-7428,33.89774,-118.65692,FEDERAL WATERS,,,CLAEMD,2008
7671_B08,B08-7671,34.26112,-119.76734,FEDERAL WATERS,,,CSD,2008
B13-8060,B13-8060 OpenwaterStation,32.66493,-117.14993,SAN DIEGO,,,SCCWRP,2013
B13-8064,B13-8064 OpenwaterStation,32.67094,-117.12408,SAN DIEGO,,,SCCWRP,2013
B13-8074,B13-8074 OpenwaterStation,32.68541,-117.1365,SAN DIEGO,,,SCCWRP,2013
B13-8146,B13-8146 OpenwaterStation,32.7623,-117.23618,SAN DIEGO,,,SCCWRP,2013
B13-8179,B13-8179 OpenwaterStation,32.96601,-117.25244,SAN DIEGO,,,SCCWRP,2013
B13-8250,B13-8250 OpenwaterStation,33.2321,-117.41244,SAN DIEGO,,,SCCWRP,2013
B13-8265,B13-8265 OpenwaterStation,33.46092,-117.7023,ORANGE,,,SCCWRP,2013
