station_id,station_name,lat,lon,county,waterbody,huc8
{2AF6FAB7-B706-4AE0-A7FF-58350BF4FCCF},San Luis Rey River ~0.5mi above Lusardi Cyn.,33.2645,-116.8131,SAN DIEGO,,
{D5AD6039-9DC9-4ED1-93C0-68C6B5671F50},Bear Creek ~5mi W Big Bear Lake,34.23169,-116.99915,SAN BERNARDINO,,
{ED738906-863B-466E-A71F-6EBCBE745F44},Piru Creek (07024),34.6092,-118.757717,LOS ANGELES,,
{BFF5589F-97DB-4BFB-A745-D5114D16B679},SMC2_15447,34.1669067,-116.88835,SAN BERNARDINO,,
{DF1CCBA7-C4AB-4107-88EA-C7452FA1AB43},Puerco Canyon 0.2miles down stream of HWY 1,34.03324868,-118.7138626,LOS ANGELES,,Solstice Canyon-Frontal Santa Monica Bay
{708CD867-1BFF-458C-9879-B5657D835B9C},Santa Clara River 4600,34.39728,-118.7105,VENTURA,,
{5903D59A-DAEF-4319-8783-40BF794262DA},Potero Valley Creek (44532),34.126825,-118.796174,VENTURA,,
{89D6D155-7022-46AA-9BFF-EA598153429C},Matilija Creek 1.7 miles upstream from Upper North Fork Matilija Creek.,34.5196,-119.4054,VENTURA,,
{67BCFDB2-D8BF-4099-9DAD-B0947983B638},Cottonwood Creek ~0.7mi below Hauser Cr.,32.674548,-116.577779,SAN DIEGO,,
{12AAB05F-00CF-4655-A232-95549219F180},Las Virgenes Creek 14952,34.14268,-118.700899,LOS ANGELES,Las Virgenes Creek,
{C0352671-B38E-48CE-8C23-78603E57D99A},Las Virgenes Creek (35270),34.133251,-118.706562,LOS ANGELES,,
{D1E8A956-F3EE-4514-9552-9E9EEDE8AF0D},Santa Clara River (34646),34.425565,-118.566167,LOS ANGELES,,
{ED8BD26E-855B-42AD-9880-C8331665BE09},Malibu Creek 16168,34.06765,-118.70704,LOS ANGELES,,
{74C109C4-8CE1-415B-A724-C6059F293B34},Las Virgenes Creek (28068),34.139362,-118.703664,LOS ANGELES,,
{E884B84F-C5E5-4DBF-872A-83518A6EC6A6},Las Flores Canyon Creek,34.045876,-118.638734,LOS ANGELES,,Santa Monica Beach-Frontal Santa Monica Bay
{9A9D636A-47D3-4B22-B51D-9AA4ADD89AF8},"Sequit, Arroyo (48200)",34.077726,-118.923951,VENTURA,Arroyo Sequit,
{9EA870CA-B1D3-4E40-8C93-9CE3601122FF},Piru Creek ~1.7mi Below Cedar Creek,34.6408,-119.08094,VENTURA,,
{182D8233-E278-431B-B879-1CF4DCE95B5B},San Mateo Canyon above Tenaja Cyn. Cr.,33.52999,-117.408551,RIVERSIDE,,Middle San Mateo Creek
{C062A5B5-6685-4540-8C5C-8C5D56AD2955},Aliso Creek ~0.8mi below Wood Cyn. Cr.,33.531543,-117.741447,ORANGE,,
